OBJECTID,NAME,ADDRESS,FEAT_TYPE,SUB_TYPE,VANITY_NAME,SECONDARY_NAME,BLDG,PARENT_NAME,PARENT_TYPE,ACREAGE,PARENT_ACREAGE,Shape__Area,Shape__Length
1196,Historic St George's United Methodist Church,229-37 N 4TH ST,House of Worship,,,,Y,,,0.13610587,2839.62372184,5928.748046875,453.437559897884
1197,Courtyard Marriott,23-31 N JUNIPER ST,Building,Hotel,,,Y,,,0.67309893,2839.62372184,29320.0720214844,827.066398647447
1198,United Missionary Baptist Church,23 N 60TH ST,House of Worship,,,,Y,,,0.05047594,2839.62372184,2198.72314453125,308.032229992529
1199,Germantown Friends Meeting,23 W COULTER ST,House of Worship,,,,Y,,,0.2864119,2839.62372184,12476.0525512695,549.538953976405
1200,Germantown Friends School,23 W COULTER ST,School,,,,Y,,,1.86089772,2839.62372184,81060.3809204102,3427.65513676465
1201,Enon Tabernacle Baptist Church,230-34 W COULTER ST,House of Worship,,,,Y,Enon Tabernacle Baptist Church,House of Worship,0.23092217,0.27647372,10058.9293212891,601.318667017517
1202,Philadelphia Prayer Praise,230 1/2 S 51ST ST,House of Worship,,,,Y,,,0.06677688,2839.62372184,2908.78942871094,236.847338069833
1203,230 South Broad Street Building,230 S BROAD ST,Building,,,,Y,,,0.28673981,2839.62372184,12490.3359985352,581.995130508967
1204,Igelisa De Dios,2300-02 MASCHER ST,House of Worship,,,,Y,,,0.07711347,2839.62372184,3359.04943847656,258.525922234917
1205,Inglesia Pentecostal,2300-04 N 3RD ST,House of Worship,,,,Y,,,0.16740121,2839.62372184,7291.96765136719,463.388924183303
1206,Brightside Academy,2300-04 W ALLEGHENY AVE,School,Day Care,,,Y,Brightside Academy,School,0.33961258,6.70219628,14793.46484375,584.588395152133
1207,Hebrew Tabernacle Pentecostal Church,2426-30 GERMANTOWN AVE,House of Worship,,,,Y,,,0.09831124,2839.62372184,4282.42034912109,267.766513790283
1208,Missionary Church of Christ,2427-29 N 4TH ST,House of Worship,,,,Y,,,0.11124937,2839.62372184,4846.00305175781,301.45967069775
1209,John F. Hartranft Elementary School,2429-65 N 8TH ST,School,Elementary School,,,Y,,,1.03622747,2839.62372184,45137.8879394531,1102.83805705713
1210,John B. Stetson Charter School Middle School,243-57 E ALLEGHENY AVE,School,Charter Middle School,,,Y,,,1.13876154,2839.62372184,49604.2614746094,1588.70206877964
1211,New Calvary Baptist Church,2431 N 5TH ST,House of Worship,,,,Y,,,0.03267732,2839.62372184,1423.41821289063,182.437192173114
1212,Berean Baptist Church,2433-39 W INDIANA AVE,House of Worship,,,,Y,,,0.0853401,2839.62372184,3717.39971923828,256.587135932368
1213,Boys and Girls Clubs of South Philadelphia,2433 S 15TH ST,Social Services,,,,Y,,,0.24023996,2839.62372184,10464.8106079102,549.940285798775
1214,Gamble Temple,2433 W LEHIGH AVE,House of Worship,,,,Y,,,0.04728501,2839.62372184,2059.72686767578,219.215680207546
1215,First Immanuel Baptist Church,2434-38 RIDGE AVE,House of Worship,,,,Y,,,0.07164287,2839.62372184,3120.75109863281,232.324383229849
1216,Cast Your Cares,2436 KENSINGTON AVE,House of Worship,,,,Y,,,0.05125191,2839.62372184,2232.52416992188,246.614067380554
1217,First Church of the Lord Jesus,2437-49 FRANKFORD AVE,House of Worship,,,,Y,,,0.17184342,2839.62372184,7485.46948242188,389.174678041946
1218,Jubilee Commandment Keepers,2440 N 15TH ST,House of Worship,,,,Y,,,0.0308363,2839.62372184,1343.22369384766,185.688059120389
1219,New Kingdom Baptist Church,2445-51 MASCHER ST,House of Worship,,,,Y,,,0.04818751,2839.62372184,2099.03961181641,199.304428049504
1220,Inglesia Evangelica,2446 N 2ND ST,House of Worship,,,,Y,,,0.021518,2839.62372184,937.320495605469,157.746527517494
1221,Supreme Council of the House of Jacob,245 W CHAMPLOST AVE,House of Worship,,,,Y,,,0.11265967,2839.62372184,4907.43542480469,280.371199577385
1222,New Life Missionary Free Will Church,2450-54 W SERGEANT ST,House of Worship,,,,Y,,,0.0264445,2839.62372184,1151.91790771484,140.431963558003
1223,Central Square,2453 GRANT AVE,Shopping Center Ground,,,,Y,Central Square,Shopping Center Ground,0.78166536,2.92965507,34049.2068481445,1104.57150389471
1224,William Still's Last Residence,246-48 S 12TH ST,Historic Landmark,,,,Y,,,0.0613933,2839.62372184,2674.28106689453,284.02758212089
1225,St. Augustine Church,246-60 N 4TH ST,House of Worship,,,,Y,,,0.36427859,2839.62372184,15867.9118652344,668.439551999165
1226,Philadelphia Bahá'í Center,2462 BRYN MAWR AVE,House of Worship,,,,Y,,,0.08556553,2839.62372184,3727.21929931641,289.082965530941
1227,Powel House,248 S 3RD ST,Museum,,,,Y,,,0.02252225,2839.62372184,981.0654296875,142.473319419108
1228,Germantown Boys & Girls Club,23 W PENN ST,Sports Complex,Recreation Center,,,Y,Germantown Boys & Girls Club,Sports Complex,0.18547985,1.98886412,8079.46990966797,398.688671443251
1229,Masjid Muqbil Bin Hadee,2735 W ALLEGHENY AVE,House of Worship,,,,Y,,,0.02867831,2839.62372184,1249.22198486328,181.984450192278
1230,Mt Sinai Tabernacle Baptist Church,2737 W LEHIGH AVE,House of Worship,,,,Y,,,0.13181595,2839.62372184,5741.8798828125,303.256999985791
1231,Church of the Living God,2738-40 N 2ND ST,House of Worship,,,,Y,,,0.0848868,2839.62372184,3697.65447998047,324.635714077823
1232,Ilm Islamic Child Care Center,2744-50 GERMANTOWN AVE,School,Learning Center,,,Y,,,0.07167645,2839.62372184,3122.21368408203,250.056498016643
1233,William A Barrett Nabuurs Center,2744 DICKINSON ST,Social Services,,,,Y,,,0.06671496,2839.62372184,2906.09216308594,253.681181579331
1234,Ridge Avenue Eldercare Services,2663 W GLENWOOD AVE,Senior Care,Adult Care Center,,,Y,,,0.77105522,2839.62372184,33587.0307006836,1402.17490667013
1235,Turning Paige's Islamic Learning Center,27-29 S 60TH ST,School,Learning Center,,,Y,,,0.07038537,2839.62372184,3065.97436523438,257.185136790696
1236,Maritime Academy Charter High School,2700 E HUNTINGDON ST,School,Charter School,,,Y,,,0.39277285,2839.62372184,17109.1171875,787.906423435413
1237,Trinity Ame Church,2701-07 W CUMBERLAND ST,House of Worship,,,,Y,,,0.15431113,2839.62372184,6721.76593017578,354.599664111153
1238,Shopping Center,2701 CASTOR AVE,Shopping Center Ground,,,,Y,Shopping Center,Shopping Center Ground,3.1695845,236.78057599,138066.548583984,1598.51009727355
1239,Marconi Plaza,2701 S BROAD ST,Park,,,,Y,Marconi Plaza,Park,0.09613838,18.83960809,4187.77105712891,276.150523327858
1240,Marconi Plaza Bocce Courts Bldg,2701 S BROAD ST,Park,,,,Y,Marconi Plaza,Park,0.10275033,18.83960809,4475.78674316406,312.404230967666
1241,Zion Hill Memorial Baptist Church,2702-06 ELLSWORTH ST,House of Worship,,,,Y,,,0.03582452,2839.62372184,1560.51000976563,176.887856627025
1242,Temple Physicians at Broad,2701 N BROAD ST,Health Center,,,,Y,,,0.63937509,2839.62372184,27851.067565918,701.800111076944
1243,Lithuanian Music Hall Association,2715-17 E ALLEGHENY AVE,Community Center,,,,Y,,,0.13871381,2839.62372184,6042.34906005859,332.855173905734
1244,Mercury Parish,2715 S 73RD ST,House of Worship,,,,Y,,,0.24631981,2839.62372184,10729.6479492188,480.808665560111
1245,Grupo Christiano,2717-21 N REESE ST,House of Worship,,,,Y,,,0.06151247,2839.62372184,2679.47247314453,226.587622191827
1246,Bridesburg United Methodist Church,2719 KIRKBRIDE ST,House of Worship,,,,Y,,,0.11803529,2839.62372184,5141.59692382813,327.513232606119
1247,Trinity Baptist Church,2720 POPLAR ST,House of Worship,,,,Y,,,0.08139963,2839.62372184,3545.75390625,240.69667821548
1248,South Philadelphia Shopping Center,2533 S 24TH ST,Shopping Center Ground,,,,Y,South Philadelphia Shopping Center,Shopping Center Ground,8.20025925,21.80590561,357201.863891602,8753.10587125481
1249,Celestial Christian Academy,2534 W THOMPSON ST,School,Learning Center,,,Y,,,0.02472401,2839.62372184,1076.97375488281,159.891151346944
1250,Fire Engine 45/Ladder 14,2535 W YORK ST,Fire Station,,,,Y,,,0.14867898,2839.62372184,6476.43054199219,380.558909337131
1251,Ms Dana's Home Care for Children,2537 W LEHIGH AVE,School,Day Care,,,Y,,,0.01861523,2839.62372184,810.876403808594,152.374485750941
1252,Geiger Memorial Brethren CHurch,2543-49 W LEHIGH AVE,House of Worship,,,,Y,,,0.12748443,2839.62372184,5553.19976806641,305.727837594447
1253,Ministerios Evangelistico,2544-46 N FAIRHILL ST,House of Worship,,,,Y,,,0.06440995,2839.62372184,2805.68621826172,303.430445244016
1254,The Court at Avenue,2550 GRANT AVE,Shopping Center Ground,,,,Y,The Court at Avenue,Shopping Center Ground,3.94777267,22.94591436,171964.289733887,3525.14070998907
1255,De La Salle in Town High School,25 S VAN PELT ST,School,High School,,,Y,,,0.16405045,2839.62372184,7146.00891113281,362.28504011885
1256,Shopping Center,25 SNYDER AVE,Shopping Center Ground,,,,Y,Shopping Center,Shopping Center Ground,0.86039201,236.78057599,37478.5259399414,838.112322058544
1257,St. George Greek Orthodox Cathedral,250-56 S 8TH ST,House of Worship,,,,Y,,,0.44248361,2839.62372184,19274.5090942383,946.285122883103
1258,Saint Patrick's Church,250 S 20TH ST,House of Worship,,,,Y,,,0.35247279,2839.62372184,15353.6533203125,565.172491120853
1259,Wayland Temple Baptist Church,2500-08 CECIL B MOORE AVE,House of Worship,,,,Y,,,0.20228015,2839.62372184,8811.28790283203,406.867990639631
1260,Noris Square Civic association,2500-14 GERMANTOWN AVE,School,Learning Center,,,Y,,,0.09093308,2839.62372184,3961.02917480469,255.567059347812
1261,Tremont Plaza,2500-30 WELSH RD,Shopping Center Ground,,,,Y,Tremont Plaza,Shopping Center Ground,1.45591354,5.19884654,63419.3400878906,1818.68341087499
1262,Nelson Playground Building,2500-34 N 3RD ST,Playground,,,,Y,Nelson Playground,Park,0.04553033,0.72498033,1983.29333496094,192.577673476408
1263,St Monica Senior School,2500 S 16TH ST,School,,,,Y,,,0.66292136,2839.62372184,28876.7387084961,943.77823149263
1264,John G. Whittier School,2800 W ALLEGHENY AVE,School,,,,Y,,,0.18558081,2839.62372184,8083.86761474609,381.487858663031
1265,Enon Tabernacle Baptist Church,2800 W CHELTENHAM AVE,House of Worship,,,,Y,,,1.83913752,2839.62372184,80112.5100708008,1620.88743556121
1266,Health Center Strawberry Mansion,2800 W DAUPHIN ST,Health Center,,,,Y,,,0.32516352,2839.62372184,14164.0662231445,571.905219953141
1267,Acts of the Apostles Church in Jesus Christ,2801-07 MASTER ST,House of Worship,,,,Y,,,0.28051892,2839.62372184,12219.35546875,599.238302523215
1268,Edward Gideon Elementary School,2801-37 W GLENWOOD AVE,School,Elementary School,,,Y,,,0.57697481,2839.62372184,25132.9220581055,877.143890822688
1269,Fresenius Medical Care Dialysis Ontario,2801 FOX ST,Health Center,,,,Y,,,0.70320312,2839.62372184,30631.4055175781,825.899022240422
1270,Community Women's Ed Program,2801 FRANKFORD AVE,School,,Thomas Powers Public School 1899,,Y,,,0.25970155,2839.62372184,11312.5539550781,524.676896050763
1271,Pepper School,2801 S 84TH ST,School,,George Wharton Pepper Middle School,,Y,,,1.94076502,2839.62372184,84539.3858032227,1733.62596618523
1272,Pepper School Playground,2801 S 84TH ST,Playground,,,,Y,Pepper School Playground,Playground,0.00678109,9.72667526,295.383361816406,68.9451188990597
1273,Eglisia de Dios,2802 BOUDINOT ST,House of Worship,,,,Y,,,0.10758809,2839.62372184,4686.51818847656,295.098526253454
1274,Inglesia Sinai,2806-18 N 5TH ST,House of Worship,,,,Y,,,0.25581624,2839.62372184,11143.310546875,444.623029137975
1275,Library Branch - Widener,2808-26 W LEHIGH AVE,Library,,,,Y,,,0.2545628,2839.62372184,11088.7112426758,464.136278564775
1276,Boulevard Station Post Office,2801 LEVICK ST,Post Office,,,,Y,,,0.23720726,2839.62372184,10332.70703125,425.118148952047
1277,Police 2nd/15th District,2809 LEVICK ST,Police Station,,,,Y,,,0.21962056,2839.62372184,9566.63354492188,547.611367217464
1278,Church od God of Prophecy,2812 1/2 N FRONT ST,House of Worship,,,,Y,,,0.07324528,2839.62372184,3190.55133056641,237.994411555494
1279,Voice Of Truth Apostolic Holiness Church,2812 GERMANTOWN AVE,House of Worship,,,,Y,,,0.02703023,2839.62372184,1177.43225097656,177.466616608819
1280,Mastery Charter School at Clymer School,2814-28 N 12TH ST,School,Charter School,,,Y,,,0.53178962,2839.62372184,23164.6630249023,761.725042112743
1281,Bartrams Gardens Carriage House,2901 S 56TH ST,Park,,,,Y,Bartram's Garden,Park,0.06364049,45.84927586,2772.16870117188,276.193212904437
1282,Bartrams Gardens Gift Shop,2901 S 56TH ST,Park,,,,Y,Bartram's Garden,Park,0.03045251,45.84927586,1326.50592041016,191.697543004137
1283,John Bartram House 1,2901 S 56TH ST,Park,,,,Y,Bartram's Garden,Park,0.05039383,45.84927586,2195.14624023438,215.010675761112
1284,Mercy Vocational High School,2901 W ALLEGHENY AVE,School,High School,,,Y,,,0.61097438,2839.62372184,26613.9373779297,1475.27812408799
1285,Mother of Divine Grace Church,2904-08 E THOMPSON ST,House of Worship,,,,Y,,,0.17697093,2839.62372184,7708.82275390625,447.000712988967
1286,North Providence Baptist Church,2909 N 8TH ST,House of Worship,,,,Y,,,0.08063306,2839.62372184,3512.36212158203,378.921206990611
1287,Mt Lebanon Baptist Church,2910-18 DIAMOND ST,House of Worship,,,,Y,,,0.12738133,2839.62372184,5548.70861816406,305.24693576719
1288,Shopping Center,2910 S 70TH ST,Shopping Center Ground,,,,Y,Shopping Center,Shopping Center Ground,1.13730908,236.78057599,49540.985168457,1409.92889959882
1289,New St. James Baptist Church,2912-16 GERMANTOWN AVE,House of Worship,,,,Y,,,0.07725229,2839.62372184,3365.09613037109,250.593641666832
1290,Simpson Memorial United Metodist Church,2913-15 KENSINGTON AVE,House of Worship,,,,Y,,,0.15776723,2839.62372184,6872.31304931641,366.511843720913
1291,First Church Worship Center,2913-21 W CUMBERLAND ST,House of Worship,,,,Y,,,0.05595888,2839.62372184,2437.55914306641,262.940328473678
1292,Crossroads Community Center,2916 N 6TH ST,House of Worship,,,,Y,,,0.04330959,2839.62372184,1886.55798339844,258.272427154235
1293,Memphis Street Academy CS @ JP Jones School,2922 MEMPHIS ST,School,Charter School,John Paul Jones Junior High School,,Y,,,1.28786888,2839.62372184,56099.3438720703,1064.00091636805
1294,Holy Nation Baptist Church,2925-27 RIDGE AVE,House of Worship,,,,Y,,,0.06694017,2839.62372184,2915.90203857422,235.821579936909
1295,Humble Tabernacle of Love,2925-27 W FLORA ST,House of Worship,,,,Y,,,0.03573669,2839.62372184,1556.68365478516,165.212087150728
1296,St. Luke's Second Born Early Apostle Church of God,2926-28 GERMANTOWN AVE,House of Worship,,,,Y,,,0.04725065,2839.62372184,2058.22985839844,223.090810202834
1297,Holy Redem Church-God-Christ,2929 MASTER ST,House of Worship,,,,Y,,,0.02321393,2839.62372184,1011.19458007813,156.177013596752
1298,US Social Security Administration,2929 N BROAD ST,Municipal Building,,,,Y,,,1.43057913,2839.62372184,62315.7778930664,1572.95950434872
1299,Assembly of God of Philadelphia,2930 HOLME AVE,House of Worship,,,,Y,,,0.12317029,2839.62372184,5365.27630615234,467.181400986322
1300,Fire Engine 25,2937 BOUDINOT ST,Fire Station,,,,Y,,,0.17292079,2839.62372184,7532.3994140625,361.107361769399
1301,Esperanza Health Center,2940-42 N 5TH ST,Health Center,,,,Y,,,0.0605154,2839.62372184,2636.04046630859,231.867095921323
1302,Richmond Elementary School,2942 BELGRADE ST,School,Elementary School,,,Y,,,0.45015989,2839.62372184,19608.8862304688,739.039454670149
1303,Heart Rhythm Center of Philadelphia,2945-47 N 5TH ST,Health Center,,,,Y,,,0.03457185,2839.62372184,1505.94372558594,168.823236057574
1304,Greater Faith Missionary Baptist CHurch,2601 W LEHIGH AVE,House of Worship,,,,Y,,,0.12091227,2839.62372184,5266.91754150391,322.93841957378
1305,Iglesia Pentacostal Rosa de Saron,2604-06 N FAIRHILL ST,House of Worship,,,,Y,,,0.03448903,2839.62372184,1502.33605957031,176.53825357312
1306,Union Temple Baptist Church,2610-12 N HOWARD ST,House of Worship,,,,Y,,,0.06174984,2839.62372184,2689.81225585938,278.741325170488
1307,Mother of Divine Grace School,2612 E MONMOUTH ST,School,,,,Y,,,0.12707916,2839.62372184,5535.54638671875,313.048659023459
1308,Masdjid Er-Rahmane,2613 S 78TH ST,House of Worship,,,,Y,,,0.04984246,2839.62372184,2171.12884521484,233.862452812247
1309,Transformation Center,2613 W HUNTING PARK AVE,House of Worship,,,,Y,,,0.36162066,2839.62372184,15752.1328735352,604.843431057801
1310,Plaza,2614-26 RHAWN ST,Shopping Center Ground,,,,Y,Plaza,Shopping Center Ground,0.30590926,10.47923834,13325.3543701172,514.151254961257
1311,Goodwill Friendly Community Church,2626-28 RIDGE AVE,House of Worship,,,,Y,,,0.06898241,2839.62372184,3004.86181640625,295.55435869342
1312,American Catholic Historical Society,263 S 4TH ST,Museum,,,,Y,,,0.05335331,2839.62372184,2324.06091308594,274.250810010075
1313,Rothman Institute,2630 HOLME AVE,Health Center,,,,Y,,,0.26780459,2839.62372184,11665.5211791992,454.936479126317
1314,New Temple Baptist Church,2633-45 WHARTON ST,House of Worship,,,,Y,,,0.18436371,2839.62372184,8030.85144042969,634.267032504134
1315,Timothy Academy,2637-47 N 4TH ST,School,,,,Y,Timothy Academy,School,0.16487836,0.39943667,7182.07232666016,397.860515128857
1316,Our Lady of Port Richmond School,2639 E ALLEGHENY AVE,School,,,,Y,,,0.59612068,2839.62372184,25966.913269043,916.211291072066
1317,St Adalbert Roman Catholic Church Philadelphia,2639 E ALLEGHENY AVE,House of Worship,,,,Y,,,0.26389666,2839.62372184,11495.2924804688,537.089474119087
1318,New Hope Christian Academy,2640-46 N 15TH ST,School,,,,Y,,,0.12150588,2839.62372184,5292.77490234375,324.889933331164
1319,Cardinal Bevilacqua Community Center,2640-50 KENSINGTON AVE,Community Center,,,,Y,,,0.2236156,2839.62372184,9740.65649414063,399.893532329071
1320,Clara Baldwin Neighborhood House,2633-41 W SEDGLEY AVE,Historic Landmark,,,,Y,,,0.08956674,2839.62372184,3901.51171875,252.944762392591
1321,Grace Church & the Incarnation,2645 E VENANGO ST,House of Worship,,,,Y,,,0.14087519,2839.62372184,6136.49865722656,464.78597769889
1322,All Saints Church,2651 BUCKIUS ST,House of Worship,,,,Y,,,0.3297606,2839.62372184,14364.3139038086,849.629840582179
1323,US Post Office,2720 RHAWN ST,Post Office,,,,Y,,,0.0398354,2839.62372184,1735.22283935547,195.100334387289
1324,Community Concern Center,2721-27 CECIL B MOORE AVE,School,Learning Center,,,Y,,,0.16154254,2839.62372184,7036.76513671875,345.423632620138
1325,Hope Rising Child,2721-27 GERMANTOWN AVE,School,Day Care,,,Y,,,0.10073914,2839.62372184,4388.17901611328,304.875234506747
1326,Muhammad's Temple of Islam #12,2723-25 JEFFERSON ST,House of Worship,,,,Y,,,0.03719431,2839.62372184,1620.17761230469,173.901440839963
1327,Ministerio La Luz Del Mundo,2733-35 N 12TH ST,House of Worship,,,,Y,,,0.05431803,2839.62372184,2366.08404541016,197.063832184628
1328,Greater Bibleway Church of God In Christ,2737-41 N 12TH ST,House of Worship,,,,Y,,,0.09552267,2839.62372184,4160.95104980469,297.830543083656
1329,Bridesburg Post Office,2734 ORTHODOX ST,Post Office,,,,Y,,,0.10257156,2839.62372184,4467.99908447266,309.093262773379
1330,Monumental Baptist Church,241 S 50TH ST,House of Worship,,,,Y,,,0.22496898,2839.62372184,9799.60955810547,485.435873894933
1331,Project 4 Ever Striving,2416-20 W YORK ST,Community Center,,,,Y,,,0.07242517,2839.62372184,3154.82794189453,289.983342645968
